,Response
9800125,0
9606575,0
9365490,1
11291493,1
7122690,0
6022259,0
3605377,0
6420037,0
143981,0
3730579,1
5339018,0
7701902,0
7171848,0
3607585,0
3942286,0
4986618,0
7472203,0
2770399,0
5287608,0
7194578,0
5037670,0
655146,0
2326211,0
3423588,0
6310446,0
3755864,0
3869866,0
3641119,0
863806,0
2320131,0
1319797,0
5368082,1
9071994,0
191705,0
4178738,0
8196059,0
8346211,0
5243743,0
8425965,0
7932868,0
5452848,0
10355093,1
9951437,0
5752919,0
2630619,0
2934900,1
9950865,0
7578693,0
7055976,0
7195931,0
10742788,0
1033839,1
161010,0
5144974,1
10410212,1
10965643,0
9633117,0
11471497,0
2340556,1
3904567,0
7188955,0
9568010,0
5445601,1
4037995,0
11295721,0
9795934,0
11099915,0
5600060,0
3045941,0
9511793,0
9656526,0
7808243,0
7148465,1
8405600,0
3179623,0
8430578,0
4065158,0
6557939,0
8207415,0
5355950,0
4036150,0
5962258,1
353076,0
10725855,1
11246972,0
2603181,0
2038340,0
2194664,0
7902287,0
3421446,0
4344009,0
3686517,0
10653738,0
520480,0
4445416,0
6430751,1
457593,0
8585109,0
5574437,0
138553,0
9232842,0
9440894,0
6008896,0
1756251,0
9252692,0
1895027,0
2084597,0
9133481,0
4502198,0
2584080,0
2803647,0
6406292,0
6814765,0
3159103,0
7575049,0
8500930,0
6280264,0
5828908,0
2969979,0
6364325,1
2390979,0
5690771,1
7013563,0
2458520,1
2252658,1
9456349,0
860516,0
9895161,0
10026225,0
2842026,0
4496763,0
3402203,0
4790326,0
2611195,0
6565043,0
5522745,0
9795657,0
2508013,0
10505257,0
3901120,0
4440859,0
1298375,1
10520615,0
9512468,0
2347999,1
205821,0
652448,0
3831109,0
7293355,0
10176280,0
8445431,0
6358358,0
6773168,0
3108647,0
7736372,0
4886895,1
7156394,0
5787849,0
9935893,1
1872885,0
886521,0
4644238,0
4641776,0
911329,0
11045890,0
4120853,0
6304304,0
8032288,0
772107,0
482084,0
7932286,0
9861846,0
509059,1
6873318,0
4585706,0
1948055,0
4375519,0
6947808,0
1524609,0
9998063,0
357601,1
11284440,0
2132170,0
2641521,0
6911327,0
5015516,0
6242967,0
9577782,0
5006469,0
3139710,0
2605998,0
840914,0
5066230,0
1911183,0
5885410,1
8913755,0
1216377,0
4141022,0
7268591,1
7031947,0
1508713,0
10959257,1
10704923,0
8815864,0
5261458,0
3980978,0
1292060,0
6552785,0
10950527,1
4435164,0
1755371,0
10161628,0
5575716,0
11157328,0
7287468,1
1682169,0
1996514,0
1028769,0
8216233,1
4622346,0
9994216,0
6341140,0
8738740,1
1570513,0
9769788,0
11166245,1
488669,0
9029491,0
1485083,0
4823176,0
10515124,0
9795890,0
10744981,0
8845494,0
1389858,0
3154602,0
10224337,1
3938155,0
24243,1
8984631,0
2118187,0
9370550,0
7797254,0
9082075,0
1310739,1
3088048,0
10627390,0
1146242,0
7108933,0
333787,0
3627196,0
1790887,0
5430865,0
10378026,0
4285965,0
6523645,0
8887671,0
2800463,1
5336365,0
7721760,0
1958682,0
4048551,0
9673806,0
4538066,0
8626497,0
915597,0
6627556,0
7789860,0
7946862,0
986744,0
7001650,0
11154813,1
8493164,0
4725020,0
8454711,0
3576595,0
10883855,0
11059812,1
6315326,0
5018776,1
3068768,0
4104736,0
1667666,0
9779613,0
5363184,0
4877047,0
6819297,0
397523,0
5624993,0
7639173,0
8902062,0
5982242,0
5121392,0
7830402,0
6250232,1
4360863,0
6370714,0
55182,0
7479106,1
8901764,0
6992432,1
2211913,0
6165422,0
3712396,0
8441492,0
2313914,0
6522525,0
6626568,0
2269689,0
2932964,0
11031438,0
6193276,0
5848287,0
10207263,0
4162261,0
7693674,0
865038,0
9063868,0
7105768,1
1565883,1
10364758,0
6801965,0
9418047,0
9404362,0
5005523,0
6338888,0
7793012,0
3504477,0
3748132,1
3704141,0
4227528,1
9728469,0
1681517,0
1995523,0
9431989,0
3785687,0
5305294,0
3144493,0
7791202,0
2244420,0
9287950,0
10389134,0
4005788,0
8729304,0
3680996,0
1991626,0
160389,0
5761232,0
227205,0
1837896,0
9088512,0
8283313,1
1857552,0
1996039,0
6059057,1
6130638,0
507259,0
11421438,0
3203265,0
8599,0
3801180,0
5924678,0
2998731,1
5569500,0
3614,0
10450498,1
4210806,0
6246264,0
9546426,0
3650786,0
5796473,0
9178263,0
479287,1
4746547,0
4316128,0
9422929,1
5621994,0
4798228,1
11348140,0
7862563,0
4162806,0
3263580,0
4318727,0
3218628,0
8843939,0
11235453,0
946161,0
8658149,0
8437106,0
4055710,0
10283952,0
5888272,0
6890114,0
9258134,0
8509850,0
2633237,0
3330552,1
10418720,0
11291399,0
2793057,0
619582,0
3302882,0
2202608,0
9837247,0
6182616,0
10637823,0
1731259,0
6973459,1
49840,0
3988926,0
8561129,0
843620,1
5294236,0
1901513,0
1158137,0
1553123,0
6354223,0
5688229,0
10851538,0
9051659,1
9342158,1
7957790,0
1532052,0
6437710,0
10052417,0
7904297,0
8181764,1
9404055,0
11432379,0
4417618,0
117036,0
2069821,1
4314965,0
5300484,1
5447139,0
2318141,0
4355231,0
7868123,0
5957489,0
568270,0
8908902,0
1700820,0
159029,0
925926,0
821106,0
1945535,0
7370363,0
638566,1
10257175,0
1347396,0
10352535,0
3373361,0
8880292,0
3881265,1
2213086,1
1862142,0
5029173,0
4701324,0
1766705,0
6081494,0
9172431,0
11074805,0
7823150,1
6884679,0
10954768,0
340144,0
10247272,0
1480679,1
159676,0
2260286,0
8051745,0
5700600,0
1643533,0
8741777,0
2571320,0
4620609,0
9623956,0
8741317,0
984968,0
2053078,0
9586842,0
8761314,0
3866790,0
8144600,0
10704698,0
966735,0
2667037,0
323634,0
7580375,1
9728276,0
5284020,0
2966087,0
4737269,0
8491913,0
3342709,0
5733561,0
10137317,0
5801752,1
758594,0
205561,0
7876227,0
7042390,0
4050097,0
4996005,0
8439967,0
10382076,0
9720439,0
746010,0
8715437,0
4321988,0
6892638,0
2888524,0
10955452,0
6852037,0
4130140,0
4762202,0
3718883,0
7815529,0
1124319,1
1386446,0
9196126,1
8417453,0
2087904,0
9606896,0
2450394,0
4056784,0
3210688,1
10024631,0
2550194,0
244053,0
6591109,0
8672980,0
9936692,0
5488911,0
2108904,0
3454885,0
11335165,0
9088711,0
5875640,0
3534347,0
8958586,0
3251009,0
4691622,0
4931211,0
4315469,0
1087630,0
2247157,0
3698161,1
3757832,0
11075443,0
4110964,0
2900741,0
2584590,0
9766940,0
2816294,1
8233022,0
1880713,1
1691063,0
898795,1
5327470,0
356268,0
1858784,0
1935630,0
126938,0
183051,1
10987030,0
3949373,0
9640639,0
5724834,1
10110691,0
4949385,0
3317964,0
1804034,0
7033957,0
3940518,0
1927869,0
6712559,0
11315999,0
4531830,0
10733264,0
8097548,0
3697670,0
4523533,0
1014310,0
7411247,0
8330718,0
6289544,0
5350175,0
5165090,0
7937213,0
4177358,0
10593544,0
7860985,0
11107010,0
218574,0
74582,0
11065567,0
1927758,0
9678487,0
11259403,0
3316382,0
5273709,0
10080155,0
11060701,0
4168077,0
9206606,0
6521570,0
5805346,0
3852137,0
3033458,0
5440659,0
1163317,0
6837093,0
11191466,0
6994059,0
596154,0
5908422,0
4587720,0
7767360,0
4126713,1
6077473,0
3551775,1
7200211,0
4991156,0
1927602,0
4286832,1
7954467,0
8859266,0
1246426,0
9869617,0
731269,1
6639192,0
9029318,0
4783814,0
5691644,0
6886932,0
10516066,0
9043163,0
10406749,0
10275540,0
2531490,0
10938063,0
1597269,1
6839427,0
4953282,0
8543196,0
5319465,0
898209,1
10976097,0
6373980,0
5773605,0
9159220,0
3790113,0
4720924,0
363738,0
10465813,0
5585022,0
5302425,0
7124467,0
3654602,1
8966334,0
4379441,0
11464291,0
5322584,0
11500457,0
8485205,0
8834066,0
7013538,0
1274639,0
4570098,0
6577933,0
4858018,0
3280625,0
5878547,0
8747727,0
9236681,0
7551997,0
892213,1
4950476,0
41268,0
2734656,0
1647223,0
4290782,0
1593124,0
4844841,0
8088324,0
8104581,0
8404317,0
6677663,0
3462295,0
10112162,0
7179360,0
8258282,0
7507758,0
7294572,0
1153045,0
756799,0
670039,0
3558571,0
4748083,0
7962594,0
10303911,0
8300629,0
9503260,0
6027078,0
5205605,0
6464994,1
2777317,1
5511672,0
241148,0
3371582,0
8673871,0
10739103,0
10391810,0
6302339,0
5951620,0
11250194,0
10290716,0
4066549,0
1716353,0
2204808,0
6576050,0
5956831,0
7449567,0
2206023,0
4804651,0
2619040,0
581216,0
1692040,0
7725254,0
1135264,0
6814254,1
5348348,0
8343836,0
9129495,0
591874,0
11476579,0
6810354,0
8931019,0
8490641,0
2705884,0
6238217,0
11487083,0
7229506,0
11287204,0
11122667,0
558396,0
915153,1
9741749,1
2846897,0
6246047,0
2230020,0
1675323,1
7624341,0
10110621,0
3688936,0
10151560,0
6525582,0
787056,1
5982591,0
3557186,0
6998392,0
312848,1
9420547,0
4278497,0
127554,0
7605867,0
6640869,0
6006339,0
4884596,0
2631046,0
10111943,0
11219640,0
4894774,0
6191866,0
10415705,0
5742331,0
2809495,0
10214077,0
7951305,0
8898522,0
2678880,0
3277245,0
1841692,0
1434708,0
166655,0
7058751,0
2688770,0
8613607,1
5346131,0
2524815,1
6805453,0
24987,0
7025057,0
5947098,0
2842072,0
8964539,0
3663007,0
5629725,0
6470692,0
10886513,0
11257582,0
9361513,0
8660576,0
6556458,0
6644157,0
2490489,1
6052670,0
8536777,0
6317109,0
4730822,0
10615066,0
463609,0
11291005,0
3506343,0
3866772,0
4113880,0
7430886,0
10570282,1
3842536,0
9585517,0
1977580,0
10551378,0
1115122,0
6664580,0
6999036,0
5619107,0
8937153,1
7306167,0
1829421,0
2169891,0
4731077,0
10066537,0
10728558,0
5007170,0
3848225,0
7757049,1
3529846,0
5272469,0
9318022,0
5527410,0
1951728,0
5007280,0
9218567,0
10073965,1
5199699,0
3859459,0
8036027,0
7123018,0
1784258,0
515244,0
5971662,0
7717452,0
3428715,0
7952134,0
10054849,0
3621565,0
519450,0
4005632,0
6815584,0
5884511,0
7122477,0
1484667,0
2685300,0
3100932,0
6297420,1
4225667,0
9730422,0
10342054,1
561468,0
9760307,0
5867837,0
9089418,0
7486696,0
367010,0
7757476,0
3934284,0
5791751,0
7796571,0
1360081,1
2416808,0
9340754,0
2642542,0
6527617,0
4556009,0
10730867,1
9495862,0
10741556,0
4874164,0
8155116,1
10909180,0
9554420,0
4580995,0
5954127,0
10524290,0
8352410,0
672314,0
437089,0
7722421,0
8792349,0
2203531,0
9042901,0
3845101,0
8154904,0
42859,1
10696684,0
8182711,0
1844760,1
10607509,0
9786293,0
6363917,0
6796699,0
7048497,1
10081455,0
6979782,0
2591235,0
8735114,0
807927,0
832331,0
7361292,0
4077834,0
1882786,0
10089092,0
7339229,0
6756486,0
3444211,0
2705039,0
7413,0
8469726,0
7779450,0
10980212,0
4495643,0
6030354,0
4730994,0
8553287,0
107023,0
5191368,0
2287118,0
7035686,0
4495369,0
7100883,0
2569623,1
11285140,0
8249165,0
6585144,0
833143,0
9239046,0
6551295,0
673715,0
8358872,0
1636130,0
8048461,0
686140,0
5234717,0
5128290,0
6424087,0
11490828,0
6663139,0
4401910,0
4717357,0
8541726,0
5076374,1
741765,0
8450393,0
7334127,0
4559723,0
7979537,0
6094982,0
2711936,0
8342590,0
9241841,1
2242730,0
10448002,0
2902498,0
4272836,0
593404,0
8269667,0
3745855,0
10006266,0
2925758,0
2204047,0
3528009,0
4650029,0
8096157,0
1556997,0
7690519,0
1668388,0
1788134,0
9089676,0
5845328,1
8057878,0
7234102,0
3437260,0
1789783,0
8571606,1
10906082,1
7507167,0
8869166,0
6715803,0
8762347,0
8486228,0
167837,1
3866926,0
4620926,0
2016895,0
7741470,1
8946112,0
1931226,0
2119868,1
591263,0
7479131,0
10821251,1
11442996,0
116753,0
8851248,0
7314039,0
11330153,0
11120953,0
9209876,0
11077171,0
1006084,0
1410415,0
11388171,0
1943180,0
1126879,0
4887916,0
10067064,0
2431748,0
3182387,1
2542905,0
9550695,1
3597179,0
9017344,0
2277143,0
3337330,0
4488038,0
2025153,0
4112120,0
11104326,1
7073814,1
6274741,0
7179051,0
8387293,0
6475376,0
10851328,1
9811551,0
8859001,0
4889327,0
1675628,0
7597357,0
4878365,0
1112859,0
6969268,1
3701094,0
11011695,0
4498684,0
10157294,0
7600242,0
301189,0
4362976,0
7704378,0
7687147,0
2457696,0
8093704,0
11192223,0
5341475,0
3668707,0
1573665,0
10268445,0
8972674,0
5694452,0
2586565,0
8111252,0
6399664,0
1852425,0
10004145,0
3365484,0
10855149,0
11227598,1
11213627,0
2358391,0
3996751,0
3483670,0
5197225,0
8951093,0
6326409,0
515388,0
9784495,0
3560335,0
1460383,0
7528163,0
6303169,0
9631299,0
1939929,0
3788876,0
2567665,0
4229138,0
9836321,0
1115554,0
7923539,1
8028547,0
7550055,0
2088700,0
10200766,0
4651923,0
10680123,0
8042010,0
1520820,0
5547412,0
2330257,0
9909706,0
5222558,0
9056027,1
10328431,0
3225894,1
645940,0
8148522,0
8293864,0
2892076,0
8381684,0
10413590,0
11377,0
4741602,0
1230332,1
8971564,0
7383717,0
5951850,0
10567611,0
9184977,0
8156314,0
2030954,1
5644131,0
2983638,0
1811133,0
1248107,0
8898930,0
59795,0
6870792,0
11236726,0
909903,0
3665736,0
10808710,0
5088408,0
3990987,0
10826191,0
10832847,0
11076769,0
8767985,0
7734610,0
4186527,1
3861012,0
748372,0
696764,0
4428208,0
1663796,0
3797763,0
9962715,0
6541860,0
159457,0
8189422,0
498081,1
10167952,1
6228269,0
865778,0
8839138,0
9997822,1
1564639,0
8218889,0
5492902,0
2751860,0
6599869,0
2901290,0
6607212,0
1077066,0
6572030,0
2947595,0
2319278,0
1754769,0
90377,0
9572144,0
3893546,0
7120492,0
691269,0
7162132,1
10462676,0
7257116,0
3993142,1
7083907,0
10287177,0
1438685,1
9380936,0
5101183,0
5911331,0
6728936,0
564428,0
687650,0
94848,0
10062884,0
795721,0
4514984,0
7797596,0
10265882,0
3051029,0
9122111,0
6053973,0
10071584,0
10421052,0
8767289,0
5112164,0
8020899,0
3213098,1
11015090,1
11303729,1
817777,0
3408887,0
7795618,0
3213,0
8978249,0
6059077,1
7724917,0
8154133,0
4227854,0
2545284,0
713496,0
1939752,0
10730437,0
6081406,0
8372248,0
2756201,1
4498860,0
5177464,0
9785740,0
767724,0
4402256,0
1052391,0
1190615,0
10474960,0
1433226,0
1953738,0
1657150,0
11005765,0
4030985,0
2889079,0
3394157,0
6864052,0
9311934,0
6594084,0
9799384,0
3246981,0
8058635,0
3566605,0
7359500,0
8805927,0
5372167,0
9862509,0
5241020,0
2816053,1
9347682,0
7897431,0
5871396,0
10146539,0
8805308,0
8147223,1
4078637,0
5633039,0
6054587,0
516553,0
1473283,0
9728366,0
3895685,0
341760,0
6820897,0
5247646,0
4916870,0
7076616,0
1645814,0
451511,0
2534162,0
1643921,0
3255888,0
9227542,1
6469240,0
231174,0
1656416,0
2887565,0
9206941,0
3516821,0
2694186,0
1241261,0
11128163,0
2325349,0
2609601,0
5071781,0
3471154,0
8049982,0
10358184,0
7725025,0
10431963,0
9099912,0
8774416,0
823382,0
7306071,0
2487099,0
4847750,0
7975829,0
8115515,1
8648861,0
8945196,1
3961509,0
9466733,0
1754145,0
8544592,0
4257422,0
7799357,0
1531785,0
636073,1
9732003,0
801360,0
9313487,0
7074807,0
8250906,0
668010,0
8863416,0
774217,0
9653965,0
11442429,0
8283735,0
8949020,0
8184579,1
1537821,0
4816134,0
1173721,1
6654337,0
8270239,1
2009154,0
6008871,0
7317356,0
2610982,0
10609458,0
10686507,0
10795827,0
10712097,0
5108889,0
9323222,0
2037536,0
10864821,0
3146154,0
11097961,0
1270484,0
10550323,0
5294651,0
2768989,1
9702111,0
4247657,0
9016263,0
5233698,0
9534264,0
5712765,1
3115430,0
7909073,0
7396464,0
6832519,0
3723643,0
2298342,0
11044600,0
5112268,0
3168130,1
8751687,0
4840397,0
2993904,0
6115202,0
2975705,0
8486021,0
1360549,0
9325236,0
8455095,0
6543902,0
9662207,0
1719510,0
3223391,0
220424,0
5184149,0
5529716,0
1460284,0
7772252,0
10845319,0
3171632,0
5682918,0
1024072,0
3821156,0
8129623,1
366470,0
6284835,0
11299047,0
9859371,0
966464,0
5658966,0
7240323,0
7325071,0
8810338,1
1968261,0
4827622,0
4192202,0
4482239,0
3971205,0
10571772,0
4682513,1
7824147,0
8059341,0
8780008,0
5605777,0
4954029,0
66328,0
5134522,0
4574405,0
6724636,0
2429933,1
10530267,0
4249697,0
9753393,0
2007664,1
1025243,0
4840465,0
906534,0
5565509,0
2680850,0
1604834,0
11133896,0
4452526,0
3283778,0
5297455,0
2861437,1
6288555,0
10121486,1
6860798,0
9194022,0
10787350,0
2607406,0
4595682,0
10557176,0
3406688,0
6724014,0
487785,0
917719,0
2454475,0
1591475,0
7056577,0
8705442,0
9470363,0
1538679,0
1379862,0
5905978,0
4048841,0
8093465,0
6523014,0
10641528,1
2394271,0
2373343,0
2864491,0
670647,0
7594889,0
3199245,0
6980523,0
3527366,1
36232,0
5779421,0
2872716,0
674914,0
8904308,0
1407466,0
2774501,0
6032539,1
7642522,1
5529786,0
9733531,0
7213687,1
6337746,0
2293735,0
8262010,0
3005337,0
74434,0
7844881,0
9895979,1
1298340,0
641413,0
6291552,0
6375807,1
10539717,0
4651269,0
7367018,0
8230207,0
7182370,1
9313920,0
6492058,0
7017562,1
1078653,0
7173141,0
6648882,1
4789957,0
9531384,0
5085586,0
4690439,0
2331307,0
4063591,1
3724536,0
7007225,0
4899650,0
9813826,0
2113582,0
6489657,1
1275696,0
1907362,0
3700024,0
8872102,0
6254205,0
4861895,0
10550461,0
8832450,0
4542004,0
1066356,0
9169190,0
305764,0
1496491,0
7748593,0
3277713,0
8755226,0
1407378,0
8098136,0
3262200,0
8139725,0
4016176,0
10150524,0
6909003,0
2460833,0
11198548,0
2186214,0
2742872,0
8548934,1
3242417,0
11270567,0
6373532,0
6164375,0
9369480,0
5345182,0
8731679,0
1469764,0
1009453,0
10902953,0
1086010,0
1486943,0
5907109,0
990188,0
10272049,0
3540235,0
9709022,0
8381403,0
989521,0
3056670,0
291228,0
7512717,0
4946443,0
7569351,0
2335835,0
7015080,0
10729057,0
381697,0
5530069,0
7156220,0
4130378,0
2214719,0
2619684,0
2131651,0
4986583,0
4244432,0
9460333,0
11052411,0
5915248,0
6062175,0
5008509,0
8833810,1
7097975,0
5768047,0
10049006,0
10534696,0
3874565,0
4115074,0
7474589,1
1660126,0
726787,0
1798173,0
9532794,0
444092,0
4144955,0
492386,0
3494737,1
1154945,0
2896351,0
2665568,0
7221806,0
1177351,0
8642721,0
2131211,0
11462143,0
8827564,0
2743647,0
4249981,0
1335562,0
8402446,0
181411,0
8233292,0
4471126,0
5638485,0
2350380,0
402321,0
1913786,0
2392567,0
9708840,1
4312623,0
1843235,0
4098498,0
4451018,0
2835353,0
1537559,1
11168481,0
3648791,0
6592325,0
2821770,0
8557194,0
4907375,0
10591293,0
1263849,0
9601211,0
1099491,0
3716829,1
1748790,0
7985259,0
3826832,0
7851545,0
6324823,0
10968062,0
2499532,0
9009826,0
5477919,0
524870,0
10674191,0
233698,0
1627852,0
284372,0
6634333,0
4329350,0
10158071,0
2808944,0
8635276,0
8344411,0
11192806,0
2753841,1
8952143,0
1576350,0
4922142,0
6740269,1
6697786,0
1548695,0
11448168,1
8470466,0
10152022,0
6153578,0
7364077,0
9679664,0
9662552,0
6294485,0
4730453,0
6866218,0
9510680,1
1492202,0
5313692,1
8825810,1
6551914,0
10088779,0
11371931,1
2534935,0
1471586,0
6217082,0
7644663,0
9747640,0
4319482,0
10242013,0
5387640,0
10611223,0
4971480,0
7422497,1
4841082,1
4735064,0
7175861,0
9471449,0
2002361,0
4400914,0
6062568,0
5458330,0
5908337,0
9835209,0
7399999,1
11176427,0
2459862,0
3904120,0
4508748,0
8757114,0
7455902,0
2556164,0
3726217,0
3003348,0
8180303,0
5161054,0
7019250,1
4082454,0
9632954,0
8236773,0
7579690,0
3472003,0
9595714,0
5139699,0
3680333,0
5503927,0
4411389,0
9491505,0
7024449,0
7970217,0
746603,0
5474947,0
10579162,0
2145752,0
11278476,0
8548845,0
6539968,1
9949267,0
975685,0
3508853,0
3647766,0
11344479,0
4793646,0
11487696,0
10285181,0
145119,0
7008076,0
1250909,1
1247444,1
7364812,0
5968671,0
9889994,0
8669295,0
3672422,0
7131877,0
9113516,0
1704827,0
5802035,0
1398416,1
5022547,0
3960598,1
2232392,0
11231297,1
11273365,1
5801909,0
6176555,0
10812318,1
4177386,0
11461833,0
10313027,0
1103686,1
1151999,0
3744683,0
8579774,0
9743208,0
1545263,0
4562721,0
3387065,1
5253991,0
7523235,0
3987704,1
4099589,0
418805,0
103616,0
8767595,0
6175825,0
2269533,0
10994749,0
7856325,0
1070676,0
6119166,0
7608870,0
9868947,1
7312250,0
2933198,0
9846193,0
9322750,0
5602871,1
8485576,1
6246315,0
10506992,0
1827416,0
1770528,0
1519307,0
7333809,0
9740668,0
5979658,0
4725283,0
9679746,0
6475465,0
565575,1
940020,0
7052580,0
8539268,0
8131281,0
3135018,0
1898160,0
10630963,0
6810235,0
9903213,0
6873812,0
2121019,0
1618527,0
4438465,0
5596803,0
2734877,0
7235229,0
4891845,0
6718002,0
3115941,0
3436271,0
6802651,0
2289106,0
2883383,0
8419886,0
5380794,0
6092632,0
8796791,0
8726414,0
7216850,1
10002573,0
1626658,0
1281566,0
6618061,1
8349946,0
3107217,0
11206297,0
6185164,0
8713246,0
1503325,0
8014057,0
2957365,1
2253699,0
8761164,0
4268582,0
2130266,0
6200949,0
1420992,0
921155,0
1460588,0
10889914,0
5567387,0
3779690,0
3547626,0
7822380,0
1025624,0
5733115,0
6442165,0
7861746,0
7964381,0
8354242,0
3435414,0
11305292,0
4459222,0
10156638,0
5126789,0
782871,0
843294,0
6491184,1
6782209,0
5913842,0
2759761,0
3104538,0
2851228,0
5606636,1
4393860,0
11272057,0
2103857,0
261251,0
9799410,0
11174921,0
7823758,0
1327646,1
350161,0
8375835,1
7834935,0
1859352,0
2881209,0
11153151,0
6479408,0
9324562,0
808420,0
8531514,0
6790573,0
11477788,0
9618809,0
2298778,0
3793825,0
9817188,1
4789355,0
7671344,0
6813371,0
1985528,0
6116350,0
782062,0
6440331,0
11075531,0
4121447,1
3810743,0
10903105,0
8772037,0
6617671,0
8213296,0
3109363,0
9033100,0
2485677,0
4558221,1
8826380,0
1616420,0
36073,1
2617046,0
10429724,0
7408684,0
8800225,0
5540412,0
1739289,0
6738247,0
1680998,0
4253887,0
1696741,0
6060132,0
6441162,0
10996251,0
10585323,0
9105823,1
3564318,0
5692042,0
8622283,0
1514224,0
180298,0
9382854,0
2469563,0
7060407,0
8476240,0
9131840,0
10337574,1
6453713,0
8749773,0
249010,0
6536726,0
8678949,0
7382933,0
8150930,0
6756371,0
5658571,0
11311714,1
10683407,0
1435756,0
1662160,0
9922993,0
1686916,0
10631491,0
10271830,0
9081010,0
261878,0
11388066,0
8916219,1
10264195,0
3632045,1
10068793,0
11306302,0
11020193,0
1267956,0
9097549,1
10645896,0
2587658,0
3565913,0
8277761,0
10764431,0
6846198,0
937195,0
10111109,0
2683494,0
5607414,0
3916329,0
5928565,0
5091093,1
9127089,0
50539,0
8416264,1
480430,0
10411314,0
5761651,1
3730758,0
260729,0
1287366,0
4830785,0
3687334,1
8549678,0
1427381,0
5339134,0
10210581,0
4989475,1
7332892,0
621392,0
324620,0
6410995,0
2897185,0
3814990,0
3452459,0
2061418,0
9679605,0
10894568,0
3508587,0
2886053,0
8024152,0
11313149,0
1145639,0
4935447,0
11052900,0
5887819,0
4253845,0
6407336,0
3051329,0
8562518,0
1727615,0
2134793,0
10339364,0
6006341,0
2411775,0
8781821,0
3903257,1
7343242,0
9679571,0
11107870,1
5061343,0
10950081,0
8053621,0
10246203,0
7847863,1
6775898,0
9568068,1
373706,0
2100222,0
6743825,0
974403,0
10969570,0
9332745,0
5089362,0
103097,0
1714326,0
9154182,0
5713870,0
7007692,0
6217105,0
6115961,0
297614,0
3730017,1
3860115,0
8357928,0
2688154,0
10314884,0
9812010,0
574066,0
5973385,0
189956,0
1575234,0
2251216,0
10943114,0
7691517,0
450930,0
6975837,0
4550929,0
7219024,0
4721163,0
1652702,0
4753566,0
3814324,0
10126177,0
2320166,0
2359460,0
9274147,0
9226226,0
4643522,1
2244568,0
3822604,0
4094122,0
6766340,0
2943787,0
2559917,0
3624037,0
228120,0
4226932,0
7492462,0
3450882,1
907522,0
2953656,0
1512219,0
10645193,0
10256302,0
3795909,0
608881,0
825431,0
1164505,0
8543575,0
7394928,0
3726723,0
4261972,0
6533005,0
5606940,1
6695764,1
11355161,0
3959756,0
7163559,0
